"birth_city","birth_country","bc_name","count"
"STRONGOLI","137","Italien",1
"STROSINCI","130","Kroatien",1
"STRPCE","150","Kosovo",1
"STRPCE","170","Serbien",1
"STRUGE","144","Nordmazedonien",1
"STRUHM","152","Polen",1
"STRUPINA","122","Bosnien und Herzegowina",1
"STRYAMA","125","Bulgarien",1
"STRZELCE OPOLSKI","152","Polen",1
"STRZELCE POLOLSKIE","152","Polen",1
"STRZELCE WIELKIE","152","Polen",1
"STRZELNIKI","152","Polen",1
"STRZELNO","152","Polen",1
"STRZYBNICA","152","Polen",1
"STSCHERBAKTY","444","Kasachstan",1
"STSCHERBINOWKA","444","Kasachstan",1
"STUBELL E POSHTME","150","Kosovo",1
"STUBENDORF","152","Polen",1
"STUBICA","122","Bosnien und Herzegowina",1
"STUBICE","152","Polen",1
"STUBICKE TOPLICE","130","Kroatien",1
"STUBLLA POSHTME","150","Kosovo",1
"STUDENICA","150","Kosovo",1
"STUDENICAN","144","Nordmazedonien",1
"STUDENOE","160","Russische Föderation",1
"STUDIME E EPERME","170","Serbien",1
"STUDIME E POSHTME","150","Kosovo",1
"STUDZIENICA","152","Polen",1
"STUP","150","Kosovo",1
"STUPELJ","122","Bosnien und Herzegowina",1
"STUPELJ","170","Serbien",1
"STUPHICA","170","Serbien",1
"STUPNICA","170","Serbien",1
"STURMHUBEL","152","Polen",1
"SUAEDAA","475","Syrien",1
"SUB-DAMASKUS","475","Syrien",1
"SUBAHE","161","Spanien",1
"SUBANG","437","Indonesien",1
"SUBBOTINKA","444","Kasachstan",1
"SUBOTIC","170","Serbien",1
"SUBOTICA","130","Kroatien",1
"SUBOTICA","165","Ungarn",1
"SUBOTINAC","170","Serbien",1
"SUBRATAH","248","Libyen",1
"SUBURB","475","Syrien",1
"SUCAEVA","154","Rumänien",1
"SUCEAVE","154","Rumänien",1
"SUCESKA","122","Bosnien und Herzegowina",1
"SUCHAJA-BALKA","444","Kasachstan",1
"SUCHUMI","430","Georgien",1
"SUCHYJ LYMAN","166","Ukraine",1
"SUCULLU","163","Türkei",1
"SUCZAWA","154","Rumänien",1
"SUD","432","Vietnam",1
"SUDBURY","348","Kanada",1
"SUDWEST-FRYSLAN","148","Niederlande",1
"SUERA","475","Syrien",1
"SUEWKA","160","Russische Föderation",1
"SUGDIDI","430","Georgien",1
"SUHA","122","Bosnien und Herzegowina",1
"SUHA REKE","132","Serbien und Montenegro",1
"SUHAREKA","150","Kosovo",1
"SUHARNO","170","Serbien",1
"SUHO POLJE","122","Bosnien und Herzegowina",1
"SUICHANG","479","China",1
"SUISA","475","Syrien",1
"SUKAK AL-BALAT","451","Libanon",1
"SUKE","121","Albanien",1
"SUKHOTHAI","476","Thailand",1
"SUKHUMI","430","Georgien",1
"SUKIA","475","Syrien",1
"SUKOBIN ULCINJ","140","Montenegro",1
"SUKUTA","237","Gambia",1
"SULAIMANY","438","Irak",1
"SULAIMANYAH","438","Irak",1
"SULAINNIA","475","Syrien",1
"SULAKYURT","163","Türkei",1
"SULAYMANEYAH","438","Irak",1
"SULAYMANIYAH","438","Irak",1
"SULAYNNIA","475","Syrien",1
"SULEIMANIYAH","438","Irak",1
"SULEIMANIYEH","438","Irak",1
"SULEIMENIA","438","Irak",1
"SULEJOW","152","Polen",1
"SULEMANI","475","Syrien",1
"SULEMANIYA","438","Irak",1
"SULEMANIYAH","438","Irak",1
"SULEMANY","438","Irak",1
"SULEYKEN","152","Polen",1
"SULEYMANBEYLER","163","Türkei",1
"SULEYMANIAH","438","Irak",1
"SULEYMANIYE","438","Irak",1
"SULEYMANLAR","163","Türkei",1
"SULI","444","Kasachstan",1
"SULITA","154","Rumänien",1
"SULTANABAD JUNAGADH","436","Indien",1
"SULTANGAZI","163","Türkei",1
"SULTANHISAR","163","Türkei",1
"SULTANIEH","451","Libanon",1
"SULUSARAY","163","Türkei",1
"SUMBAWA","437","Indonesien",1
"SUMECE","120","Jugoslawien",1
"SUMEL-DUHOK","438","Irak",1
"SUMEN","163","Türkei",1
"SUMENLER","163","Türkei",1
"SUMI","166","Ukraine",1
"SUMIEL","438","Irak",1
"SUMIN","152","Polen",1
"SUMMIL","438","Irak",1
"SUMQAYIT","159","Sowjetunion",1
"SUMSKA","166","Ukraine",1
"SUMSKA OBL.","166","Ukraine",1
"SUMSKA OBLAST","166","Ukraine",1
"SUMY OBLAST","166","Ukraine",1
"SUMY OLBAST","166","Ukraine",1
"SUNAMGAN","460","Bangladesch",1
"SUNAMGANJ","460","Bangladesch",1
"SUNANGANJ","460","Bangladesch",1
"SUNGAI","425","Aserbaidschan",1
"SUNGEI GERONG","437","Indonesien",1
"SUNGURLARE","125","Bulgarien",1
"SUNGURLAU","163","Türkei",1
"SUNSARI","458","Nepal",1
"SUNUN","438","Irak",1
"SUPERSANO","137","Italien",1
"SUPKOVAC","132","Serbien und Montenegro",1
"SUR","451","Libanon",1
"SURAT","436","Indien",1
"SURAT THANI","476","Thailand",1
"SURATTHANI","476","Thailand",1
"SURDULIC","170","Serbien",1
"SURDULICA","133","Serbien (einschließlich Kosovo)",1
"SURGUT","160","Russische Föderation",1
"SURGUT TJUMEN","160","Russische Föderation",1
"SURKH ROD","423","Afghanistan",1
"SURMAN","248","Libyen",1
"SURMAYIT","425","Aserbaidschan",1
"SURSK","166","Ukraine",1
"SURTEPE","163","Türkei",1
"SURUCENI","146","Moldau",1
"SUSENII BARGAULUI","154","Rumänien",1
"SUSFERI","163","Türkei",1
"SUSLENI","146","Moldau",1
"SUSUN","160","Russische Föderation",1
"SUSURLUK","163","Türkei",1
"SUSZEC","152","Polen",1
"SUTLUCE","163","Türkei",1
"SUTO ORIZARI","170","Serbien",1
"SUVA REKA","132","Serbien und Montenegro",1
"SUWAIDI FAQANI","475","Syrien",1
"SUWALK","152","Polen",1
"SUWAYDA","475","Syrien",1
"SUWEIDA","475","Syrien",1
"SUWON","467","Korea, Republik",1
"SUWOROWA","444","Kasachstan",1
"SUZHOU","479","China",1
"SUZUN","160","Russische Föderation",1
"SVATOVO","166","Ukraine",1
"SVEDALA","157","Schweden",1
"SVERDLOVA","166","Ukraine",1
"SVERKE","150","Kosovo",1
"SVESHTARI","125","Bulgarien",1
"SVETI NIKOLE","144","Nordmazedonien",1
"SVILAJNAC","120","Jugoslawien",1
"SVILAJNAC","170","Serbien",1
"SVILENGRAD","125","Bulgarien",1
"SVINICA","144","Nordmazedonien",1
"SVISHTOV","125","Bulgarien",1
"SVK","164","Tschechien",1
"SVOGE","125","Bulgarien",1
"SVOJAT","122","Bosnien und Herzegowina",1
"SVOJTINA","122","Bosnien und Herzegowina",1
"SVRLJIG","138","Jugoslawien, Bundesrepublik",1
"SWABI","461","Pakistan",1
"SWAIDA","451","Libanon",1
"SWAKOPMUND","267","Namibia",1
"SWAT","461","Pakistan",1
"SWATON","479","China",1
"SWATOVO","166","Ukraine",1
"SWATOWE","166","Ukraine",1
"SWEDIA FOKANI","475","Syrien",1
"SWEDIA FOQANI","475","Syrien",1
"SWENIGOROD","160","Russische Föderation",1
"SWENIGORODKA","444","Kasachstan",1
"SWENYHORODKA","166","Ukraine",1
"SWERDLOWKA GEB. KUSTANAI","444","Kasachstan",1
"SWERDLOWSK","166","Ukraine",1
"SWERDLOWSK OBL.","160","Russische Föderation",1
"SWERDLOWSK OBL.","166","Ukraine",1
"SWERDLOWSKI","160","Russische Föderation",1
"SWERTLOGORSK","169","Belarus",1
"SWERTOWO","166","Ukraine",1
"SWETLYJ","160","Russische Föderation",1
"SWETLYJ PUTJ","160","Russische Föderation",1
"SWETNOE POLE","160","Russische Föderation",1
"SWIDWIN","152","Polen",1
"SWIEBODZIN","152","Polen",1
"SWIECANY","152","Polen",1
"SWIECE","152","Polen",1
"SWIECHTOCHLOWICE","152","Polen",1
"SWIECIA","152","Polen",1
"SWIENTOCHLOWICE","152","Polen",1
"SWIERKLAMIEC","152","Polen",1
"SWIETOCHLOWICEC","152","Polen",1
"SWILENGRAD","125","Bulgarien",1
"SWINOUJSCIE","152","Polen",1
"SWINTOCHLOWITZ","152","Polen",1
"SWITLOWODSH","166","Ukraine",1
"SWITLOWODSK OBLAST","166","Ukraine",1
"SWITZERLAND","158","Schweiz",1
"SWOBODNOJE","444","Kasachstan",1
"SWONAREWOKUT","160","Russische Föderation",1
"SYGEHUS LILLEBAELT","126","Dänemark",1
"SYKTYWKAR","160","Russische Föderation",1
"SYKTYWKAR","444","Kasachstan",1
"SYLNE","166","Ukraine",1
"SYMFEROPOL","166","Ukraine",1
"SYMY OBLAST","166","Ukraine",1
"SYNELNYKOWE","166","Ukraine",1
"SYR","475","Syrien",1
"SYRDARIA REGION","477","Usbekistan",1
"SYRDARYA","477","Usbekistan",1
"SYRIA","475","Syrien",1
"SYRJANOWSK","444","Kasachstan",1
"SYRYNIA","152","Polen",1
"SYSRAN","160","Russische Föderation",1
"SZABADKA","133","Serbien (einschließlich Kosovo)",1
"SZABADKA","165","Ungarn",1
"SZABADKA SUBOTICA","170","Serbien",1
"SZABDA-TIVOLA","152","Polen",1
"SZAMOTULY","152","Polen",1
"SZAR","165","Ungarn",1
"SZARE","152","Polen",1
"SZARVAS","165","Ungarn",1
"SZASZHALOMBATTA","165","Ungarn",1
"SZATMARNEMETL SATU MARE","154","Rumänien",1
"SZCZEBRZESZYN","152","Polen",1
"SZCZECINEK","152","Polen",1
"SZCZECNIEK","152","Polen",1
"SZCZTINO","152","Polen",1
"SZCZYRK","152","Polen",1
"SZCZYT","152","Polen",1
"SZCZYTBO","152","Polen",1
"SZEGEDIN","165","Ungarn",1
"SZEKELYUDVARHELY","154","Rumänien",1
"SZENTENDRE","165","Ungarn",1
"SZENTES","165","Ungarn",1
"SZERENCS","165","Ungarn",1
"SZIKSZO","165","Ungarn",1
"SZKOTOWO","152","Polen",1
"SZOLNOK","165","Ungarn",1
"SZONY","165","Ungarn",1
"SZOPIENICE","152","Polen",1
"SZPROTAWA","152","Polen",1
"SZTALINVAROS","165","Ungarn",1
"SZTUMI","152","Polen",1
"SZUBIN","152","Polen",1
"SZYDLOWIEC","152","Polen",1
"SZYMBARK","152","Polen",1
"SZYSZKOW","152","Polen",1
"T. MUCIN","121","Albanien",1
"T. NONG PHANTA","476","Thailand",1
"T. T. SINGH","461","Pakistan",1
"TABAKA","475","Syrien",1
"TABARIA","475","Syrien",1
"TABARIYA","475","Syrien",1
"TABKA","475","Syrien",1
"TABLIGBO AHEPE","283","Togo",1
"TABOKOTO","237","Gambia",1
"TABOSHAR","470","Tadschikistan",1
"TABOUK","472","Saudi-Arabien",1
"TABUNY","160","Russische Föderation",1
"TABY","157","Schweden",1
"TACHAR","423","Afghanistan",1
"TACHTABASAR","166","Ukraine",1
"TACNA","361","Peru",1
"TACUTA","154","Rumänien",1
"TADIM","163","Türkei",1
"TADJIKISTAN","166","Ukraine",1
"TADMOR","475","Syrien",1
"TADONG","436","Indien",1
"TADSCHIKISTAN","470","Tadschikistan",1
"TAEL GEBBIN","475","Syrien",1
"TAFERKA","252","Marokko",1
"TAFIS","475","Syrien",1
"TAFTANAS","475","Syrien",1
"TAFTIAN-AL KOSH","438","Irak",1
"TAGAB-MESHWANAI-KAPISA","423","Afghanistan",1
"TAGANROG","160","Russische Föderation",1
"TAGBILARAN","462","Philippinen",1
"TAGHZOUTE N'AIT","252","Marokko",1
"TAGUDIN","462","Philippinen",1
"TAHER-WILAJA JIJEL","221","Algerien",1
"TAHLA","252","Marokko",1
"TAHLI","436","Indien",1
"TAHRAN","423","Afghanistan",1
"TAI PO","479","China",1
"TAIF","472","Saudi-Arabien",1
"TAIF","475","Syrien",1
"TAIN-MYON","467","Korea, Republik",1
"TAINAN CITY","995",NA,1
"TAINASTE","252","Marokko",1
"TAIPEI CITY","995",NA,1
"TAIRDEBBA","451","Libanon",1
"TAIRDIBBA","451","Libanon",1
"TAITA","243","Kenia",1
"TAIZ","469","Vereinigte Arabische Emirate",1
"TAJ AL DINE","451","Libanon",1
"TAKHAR","423","Afghanistan",1
"TAKOVO","138","Jugoslawien, Bundesrepublik",1
"TAKPRADI","238","Ghana",1
"TAL ABIADD","475","Syrien",1
"TAL AFAR NINAWA","438","Irak",1
"TAL AKHDAR","475","Syrien",1
"TAL AL ABYAD","475","Syrien",1
"TAL AL SAALEB","475","Syrien",1
"TAL AL-ABBAS","475","Syrien",1
"TAL ALWAND","475","Syrien",1
"TAL ALWARD SHARKI","475","Syrien",1
"TAL AWARD","475","Syrien",1
"TAL BARHAM","475","Syrien",1
"TAL JAMAL","475","Syrien",1
"TAL KAMBER","475","Syrien",1
"TAL MINS","475","Syrien",1
"TAL MURAD","475","Syrien",1
"TAL SHAHAB","475","Syrien",1
"TAL SHIHAB","475","Syrien",1
"TAL TAMER","475","Syrien",1
"TAL TAMR","475","Syrien",1
"TAL ZEUAN","475","Syrien",1
"TALADA","475","Syrien",1
"TALAFAR","438","Irak",1
"TALAMENES","475","Syrien",1
"TALARIN","475","Syrien",1
"TALAS","163","Türkei",1
"TALAVERA DE LA REINA","161","Spanien",1
"TALAVERA DER LA REINA","161","Spanien",1
"TALBISEH","475","Syrien",1
"TALBISSA","475","Syrien",1
"TALDAO","475","Syrien",1
"TALDY-KURGAN","160","Russische Föderation",1
"TALDYKORGANSKAYA","444","Kasachstan",1
"TALHAOZAN","475","Syrien",1
"TALIN","422","Armenien",1
"TALL ARAN-ALEP","475","Syrien",1
"TALL ZIWAN","475","Syrien",1
"TALLIN","139","Lettland",1
"TALMACIU","154","Rumänien",1
"TALMANES","475","Syrien",1
"TALMENKA","160","Russische Föderation",1
"TALNOIE","166","Ukraine",1
"TALS","163","Türkei",1
"TALSHAGHIB","475","Syrien",1
"TALWANDI DADDIAN HSP PUNJAB","436","Indien",1
"TAMADAU MARE","154","Rumänien",1
"TAMARA","238","Ghana",1
"TAMASI","154","Rumänien",1
"TAMBON PHAK MAI","476","Thailand",1
"TAMBOV","160","Russische Föderation",1
"TAMCHACHATE","252","Marokko",1
"TAMESIDE","168","Vereinigtes Königreich",1
"TAMILNADU","436","Indien",1
"TAMMUN","445","Jordanien",1
"TAMRI","252","Marokko",1
"TAN BINH","432","Vietnam",1
"TAN SON HOA","432","Vietnam",1
"TAN XUYEN","432","Vietnam",1
"TANASE","154","Rumänien",1
"TANAUAN","462","Philippinen",1
"TANAY","451","Libanon",1
"TANCHERFI EL AIOUN TAOURIRT","252","Marokko",1
"TANDA","436","Indien",1
"TANDAL","251","Mali",1
"TANGAIL","460","Bangladesch",1
"TANGER","161","Spanien",1
"TANGERANG","437","Indonesien",1
"TANGI-GARU","423","Afghanistan",1
"TANGROT","461","Pakistan",1
"TANJORE","436","Indien",1
"TANNORIAH","475","Syrien",1
"TANNWALD","162","Tschechoslowakei",1
"TANTARENI","154","Rumänien",1
"TAORMINA","137","Italien",1
"TAOURIRT","252","Marokko",1
"TAP AN NAM","432","Vietnam",1
"TAPA","127","Estland",1
"TAPAK","163","Türkei",1
"TAPOLCA","165","Ungarn",1
"TAQUARA","327","Brasilien",1
"TARA","160","Russische Föderation",1
"TARA FRANTA","129","Frankreich",1
"TARA FRANTA","154","Rumänien",1
"TARABA","232","Nigeria",1
"TARACHLA","160","Russische Föderation",1
"TARACLIA","146","Moldau",1
"TARAGONA","161","Spanien",1
"TARAIL","460","Bangladesch",1
"TARANOWKSKOJE","444","Kasachstan",1
"TARANTO","137","Italien",1
"TARDUS","475","Syrien",1
"TAREVCI","122","Bosnien und Herzegowina",1
"TARGO MURES","154","Rumänien",1
"TARGONISTE","154","Rumänien",1
"TARGOVISHTE","125","Bulgarien",1
"TARGOWICA","152","Polen",1
"TARGU FROMOS","154","Rumänien",1
"TARGU LAPUS","154","Rumänien",1
"TARGU OCNA","154","Rumänien",1
"TARGU-CARBUNESTI","154","Rumänien",1
"TARGU-MURES","154","Rumänien",1
"TARGU-NEAMT","154","Rumänien",1
"TARGUA NTOUCHKA","252","Marokko",1
"TARGUIU","154","Rumänien",1
"TARGYN","444","Kasachstan",1
"TARHOUNAH","248","Libyen",1
"TARHZOUTE","252","Marokko",1
"TARKOSALE","160","Russische Föderation",1
"TARKWA","238","Ghana",1
"TARLIK","160","Russische Föderation",1
"TARMIK SHIHAN","475","Syrien",1
"TARMIK SHIKHAN","475","Syrien",1
"TARNA MARE","154","Rumänien",1
"TARNOBRZEG","152","Polen",1
"TARNOPOL","166","Ukraine",1
"TARNOSKIE GORY","152","Polen",1
"TARNOWIEC","152","Polen",1
"TARNOWKA","152","Polen",1
"TARNOWSKIE","152","Polen",1
"TARNOWSKY GORY","152","Polen",1
"TAROVISHTE","125","Bulgarien",1
"TARSHIHA-MAALOT","441","Israel",1
"TARTAK","166","Ukraine",1
"TARTOS","475","Syrien",1
"TARTOUS-BEIDAH","475","Syrien",1
"TARTU","127","Estland",1
"TASIKMALAJA","437","Indonesien",1
"TASIKMALAYA","437","Indonesien",1
"TASKESIK","163","Türkei",1
"TASKESIK KOYU","163","Türkei",1
"TASKESKEN","444","Kasachstan",1
"TASLIC","146","Moldau",1
"TASLIC","154","Rumänien",1
"TASPINAR","163","Türkei",1
"TASSA","252","Marokko",1
"TATA","252","Marokko",1
"TATABANYA","165","Ungarn",1
"TATANG","423","Afghanistan",1
"TATAR VAROS","130","Kroatien",1
"TATARBUDZAK","122","Bosnien und Herzegowina",1
"TATARESTI","154","Rumänien",1
"TATARESTI STRASENI","146","Moldau",1
"TATARSTAN","160","Russische Föderation",1
"TATEKIA","475","Syrien",1
"TATESI","144","Nordmazedonien",1
"TATILI","163","Türkei",1
"TATJANOWKA","160","Russische Föderation",1
"TATLICAK","163","Türkei",1
"TATLIPINAR","163","Türkei",1
"TAUNG","263","Südafrika",1
"TAUNTON","168","Vereinigtes Königreich",1
"TAURAGE","142","Litauen",1
"TAURAGES R.","142","Litauen",1
"TAUSANLE","163","Türkei",1
"TAVAS","163","Türkei",1
"TAVDA","166","Ukraine",1
"TAVIRA","153","Portugal",1
"TAVOLSHAN","444","Kasachstan",1
"TAVSANCIK","163","Türkei",1
"TAVSANLI (TURKEI","163","Türkei",1
"TAWERGHA","248","Libyen",1
"TAWRIJA","166","Ukraine",1
"TAWRIJA","444","Kasachstan",1
"TAWRITSCHESKOJE","160","Russische Föderation",1
"TAWUSCH","422","Armenien",1
"TAYERZA","252","Marokko",1
"TAZAGHINE","252","Marokko",1
"TAZAGHINE BENI SAID","252","Marokko",1
"TAZEKENT","163","Türkei",1
"TAZROUT-BENI AMMART","252","Marokko",1
"TBILISI","160","Russische Föderation",1
"TBILISI","422","Armenien",1
"TBILSI","430","Georgien",1
"TBKA-RAKA","475","Syrien",1
"TBLISSI","430","Georgien",1
"TCHAIKOWSKYI","160","Russische Föderation",1
"TCHAMBA","283","Togo",1
"TCHERVEN BRIAG","125","Bulgarien",1
"TCHORZNICA","152","Polen",1
"TEBBENE","451","Libanon",1
"TEBEILISI","430","Georgien",1
"TECHERNIHIW OBLAST","166","Ukraine",1
"TECKOMATORP","157","Schweden",1
"TEEL HADAD","475","Syrien",1
"TEFENNI","163","Türkei",1
"TEGELEN","148","Niederlande",1
"TEGERAN","439","Iran",1
"TEGHENIF","221","Algerien",1
"TEGOVISTE","170","Serbien",1
"TEGUISE","161","Spanien",1
"TEHERAN","121","Albanien",1
"TEHERAN","423","Afghanistan",1
"TEHRAN","423","Afghanistan",1
"TEHREAN","439","Iran",1
"TEHRI GARHWAL UTTARAKHAND","436","Indien",1
"TEJANJ","122","Bosnien und Herzegowina",1
"TEKEL","444","Kasachstan",1
"TEKKEKOY","163","Türkei",1
"TEKNECIK","163","Türkei",1
"TEKOMBIEA","224","Eritrea",1
"TEKONDAE","224","Eritrea",1
"TEKOVO","166","Ukraine",1
"TEL ABIEDH","475","Syrien",1
"TEL AFAR","438","Irak",1
"TEL ASWAD","475","Syrien",1
"TEL HAJIB","475","Syrien",1
"TEL KAIF","438","Irak",1
"TEL KALAKH","475","Syrien",1
"TEL KASSEB","438","Irak",1
"TEL KEF","438","Irak",1
"TEL KEIF","438","Irak",1
"TEL KHANZIR FOUKANI","475","Syrien",1
"TEL MINNIS","475","Syrien",1
"TEL OMAIA","475","Syrien",1
"TEL SHAIR","475","Syrien",1
"TEL ZIYAB","475","Syrien",1
"TEL-HAJAB","475","Syrien",1
"TELABIA","475","Syrien",1
"TELAVI","430","Georgien",1
"TELAW","430","Georgien",1
"TELEMENIS","475","Syrien",1
"TELENESTI","154","Rumänien",1
"TELIN","163","Türkei",1
"TELITA","146","Moldau",1
"TELKEF-MUSSEL","438","Irak",1
"TELKIEF","438","Irak",1
"TELL KALACH","475","Syrien",1
"TELL SHAIR SHITIEH","475","Syrien",1
"TELL TAMER","475","Syrien",1
"TELLKDISH","166","Ukraine",1
"TELLKDISH","475","Syrien",1
"TELMNS","475","Syrien",1
"TELOLOAPAN","353","Mexiko",1
"TELQASAB","438","Irak",1
"TELSIU","142","Litauen",1
"TELUKBETUNG","437","Indonesien",1
"TEMARA","252","Marokko",1
"TEMARA MAROC","252","Marokko",1
"TEMBHURNI","436","Indien",1
"TEMENLER","163","Türkei",1
"TEMERSE","261","Guinea",1
"TEMESCH","154","Rumänien",1
"TEMIXKO","353","Mexiko",1
"TEMP","160","Russische Föderation",1
"TENDRADA","252","Marokko",1
"TEOCAK","122","Bosnien und Herzegowina",1
"TEOCAK-UGLEVIK","122","Bosnien und Herzegowina",1
"TEPE","163","Türkei",1
"TEPEARASI","163","Türkei",1
"TEPEBASI","163","Türkei",1
"TEPLICE","164","Tschechien",1
"TEPLOKLJUTSCHENKA","450","Kirgisistan",1
"TEPU","154","Rumänien",1
"TER MAALLA","475","Syrien",1
"TERAMO","137","Italien",1
"TERAMU","137","Italien",1
"TERBE","475","Syrien",1
"TERBUF","121","Albanien",1
"TERESINA","152","Polen",1
"TERESOPOLIS","327","Brasilien",1
"TERHAN","439","Iran",1
"TERMOLI","137","Italien",1
"TERNAVICE","150","Kosovo",1
"TERNEUZEN","148","Niederlande",1
"TERNI","137","Italien",1
"TERNIVKA","166","Ukraine",1
"TERNIWKA","166","Ukraine",1
"TERNOBYL","166","Ukraine",1
"TERNOPIL GEBIET","166","Ukraine",1
"TERNOPIL OBL.","166","Ukraine",1
"TERNOPIL OBLAST","166","Ukraine",1
"TERNOPILKA","166","Ukraine",1
"TERNOPILSKA","166","Ukraine",1
"TERNOPILSKA OBLAST","166","Ukraine",1
"TERNOPJOLSK","166","Ukraine",1
"TERNOPOL","166","Ukraine",1
"TERNOWKA","166","Ukraine",1
"TERPENIJE","160","Russische Föderation",1
"TERPEZE","138","Jugoslawien, Bundesrepublik",1
"TERRANOVA","137","Italien",1
"TERRAS DE BOURO","153","Portugal",1
"TERRAZZO","137","Italien",1
"TERRNAVE","150","Kosovo",1
"TERRNAVICE","150","Kosovo",1
"TERROSO","161","Spanien",1
"TERS-STROJ","444","Kasachstan",1
"TERSTENE","120","Jugoslawien",1
"TERSTENE","170","Serbien",1
"TERWEL","125","Bulgarien",1
"TERZI","163","Türkei",1
"TERZIGNO","137","Italien",1
"TESCHEN","152","Polen",1
"TESCHERNIHIW","166","Ukraine",1
"TESENEY","224","Eritrea",1
"TESENY","224","Eritrea",1
"TESEVO","122","Bosnien und Herzegowina",1
"TESEVO","130","Kroatien",1
"TESIL","475","Syrien",1
"TESLUI","154","Rumänien",1
"TESTENE","150","Kosovo",1
"TESZEGA","224","Eritrea",1
"TETCHEA","154","Rumänien",1
"TETEVEN","125","Bulgarien",1
"TETOBO","144","Nordmazedonien",1
"TETOVE","144","Nordmazedonien",1
"TETOWO","144","Nordmazedonien",1
"TETSCHEN","164","Tschechien",1
"TETYN","152","Polen",1
"TEULADA","137","Italien",1
"TEVERGA","161","Spanien",1
"TEVRAGH ZEINA","239","Mauretanien",1
"TEZ","163","Türkei",1
"THA CHANA PROVINZ SURAT THANI","476","Thailand",1
"THALASSERY","436","Indien",1
"THALIPARAMBA KERALA","436","Indien",1
"THAMARASSERY KERALA","436","Indien",1
"THANE","436","Indien",1
"THANH BINH","432","Vietnam",1
"THANH HOA","432","Vietnam",1
"THANJAVUR","436","Indien",1
"THANJAVUR TAMIL NADU","436","Indien",1
"THARPARKAR","461","Pakistan",1
"THARUA","436","Indien",1
"THAURA","475","Syrien",1
"THEBAN","445","Jordanien",1
"THEHERAN","439","Iran",1
"THELLAKOM","436","Indien",1
"THELLAKOM KERALA","436","Indien",1
"THETH-SHKODER","121","Albanien",1
"THI QAR","438","Irak",1
"THIEN LOC","432","Vietnam",1
"THIENE","137","Italien",1
"THIES","269","Senegal",1
"THIKA","243","Kenia",1
"THIL-MANNEVILLE","129","Frankreich",1
"THIQAR","438","Irak",1
"THIRRE","121","Albanien",1
"THIRUVALLA","436","Indien",1
"THIRUVANANTHAPURAM","436","Indien",1
"THIRUVANANTHAPURAM KERALA","436","Indien",1
"THODUPUZHA KERALA","436","Indien",1
"THOURION","134","Griechenland",1
"THOVRIO EVROS","134","Griechenland",1
"THRISSUR","436","Indien",1
"THUA THIEN","432","Vietnam",1
"THUN","158","Schweiz",1
"THUNG PHAYATHAI","476","Thailand",1
"THUNNALAI","431","Sri Lanka",1
"TIAPOUM","231","Côte d’Ivoire",1
"TIBIRICA","146","Moldau",1
"TIBLIS","430","Georgien",1
"TICHA","125","Bulgarien",1
"TICHOMIROWSKI SOWCHOS","160","Russische Föderation",1
"TICHONOWKA","444","Kasachstan",1
"TICHOOKEANSKIJ","444","Kasachstan",1
"TICHOREZK","160","Russische Föderation",1
"TICHWIN","160","Russische Föderation",1
"TIDDAS","252","Marokko",1
"TIDJIKAJA","239","Mauretanien",1
"TIDJIKJA","239","Mauretanien",1
"TIEFA","479","China",1
"TIENTSIN","479","China",1
"TIFFLIS","430","Georgien",1
"TIGIREK","160","Russische Föderation",1
"TIIFLIS","430","Georgien",1
"TIKENCE","163","Türkei",1
"TIKO","262","Kamerun",1
"TIKO-FAKO","262","Kamerun",1
"TIKRIT","438","Irak",1
"TIKSI","160","Russische Föderation",1
"TIL ABIATH","475","Syrien",1
"TIL ABYAD","475","Syrien",1
"TILEAGD","154","Rumänien",1
"TILIB","273","Somalia",1
"TILIOUINE OUARZAZATE","252","Marokko",1
"TILMOS","438","Irak",1
"TILSIT","152","Polen",1
"TIMBOESTI","154","Rumänien",1
"TIMIRJASEWO","444","Kasachstan",1
"TIMNA","154","Rumänien",1
"TIMON","327","Brasilien",1
"TIMSOARA","154","Rumänien",1
"TINEJDAD","252","Marokko",1
"TINGHIR","252","Marokko",1
"TINH","432","Vietnam",1
"TINJDAD ERRACHIDIA","252","Marokko",1
"TINKOVO","160","Russische Föderation",1
"TINTARENI","154","Rumänien",1
"TIOULI-OUJDA","252","Marokko",1
"TIPALA","154","Rumänien",1
"TIR","163","Türkei",1
"TIRAN","121","Albanien",1
"TIRANO","137","Italien",1
"TIRASOL","146","Moldau",1
"TIRASPOL","154","Rumänien",1
"TIRASPOL","166","Ukraine",1
"TIRE","163","Türkei",1
"TIRGES MURES","154","Rumänien",1
"TIRGU CARBUNESTI","154","Rumänien",1
"TIRGU FRUMAS JUD. IASI","154","Rumänien",1
"TIRGU JUI","154","Rumänien",1
"TIRGU MURES","165","Ungarn",1
"TIRGU NEAMT","154","Rumänien",1
"TIRGU OCHA","154","Rumänien",1
"TIRGU OCNA","154","Rumänien",1
"TIRGU-MURES","154","Rumänien",1
"TIRGU-NEAMT","137","Italien",1
"TIRGU-OCNA","154","Rumänien",1
"TIRGU-SECUIESC","154","Rumänien",1
"TIRKE","224","Eritrea",1
"TIRNOVA","125","Bulgarien",1
"TIRRGU FRUMOS","154","Rumänien",1
"TIRUCHIRAPPALLI","436","Indien",1
"TISOREC","162","Tschechoslowakei",1
"TISOVIK-ILIJAS","122","Bosnien und Herzegowina",1
